"","cert","numemp","asset","RWAJT","RBCT2"
"150",35412,60,482053,355395,4485
"151",57444,26,154264,122857,1546
"152",57359,25,168869,142778,1195
"153",58514,7,69655,58043,609
"154",34090,52,238296,190445,2424
"155",57709,41,194272,143945,1828
"156",428,26,65985,43967,551
"157",10647,10,40473,30818,377
"158",2328,15,49750,27371,348
"159",35328,336,38454852,40537484,907459
"160",27471,208,32064470,30797464,385362
"161",29140,114,460805,321161,3457
"162",30182,193,504206,282203,2000
"163",34656,202,897592,782414,9784
"164",57113,55,296024,206413,2590
"165",313,105,377471,219807,2749
"166",35223,21,109680,88998,1146
"167",57025,20,70573,55663,689
"168",4190,295,1021499,417494,5227
"169",8843,47,218113,159130,1771
"170",1439,18,111496,77587,974
"171",57695,8,100622,44259,562
"172",30950,3,5873,3015,38
"173",34334,16,75055,47565,601
"174",21272,133,480812,337175,4234
"175",58309,181,973564,875991,10451
"176",24472,96,315604,193421,2375
"177",19300,462,2022178,1487095,18062
"178",26398,32,223974,164695,1929
"179",22373,131,428507,286127,3599
"180",33812,27,247896,206241,2586
"181",6837,292,1292099,889168,11136
"182",26499,59,252118,194034,2450
"183",57169,27,76754,60591,764
"184",58469,40,288986,206414,2598
"185",58584,26,116021,87720,754
"186",24655,103,578032,304129,3826
"187",58281,32,180188,139738,1746
"188",29899,11,39329,24288,304
"189",9104,7,52054,33663,309
"190",32526,1193,5068867,4049726,41508
"191",29597,63,261099,169507,2119
"192",29878,38,178891,115916,1456
"193",33121,77,418435,284056,3559
"194",15432,7,31117,13224,148
"195",26944,36,146480,104526,1115
"196",228,89,610543,581955,7086
"197",9967,74,263365,209224,1095
"198",57144,57,277840,193685,2265
"199",15444,90,506279,267721,3353
"200",10204,7,24626,12222,155
"201",22263,7,25067,14236,178
"202",22554,22,169973,85727,84
"203",13150,279,869720,728046,9120
"204",10120,6,36736,30358,297
"205",58076,12,55978,39429,494
"206",57689,37,129567,98346,1271
"207",30713,3,6823,2086,0
"208",8205,39,122719,83278,1058
"209",22441,1100,3736420,2670376,10903
"210",58360,19,119686,79196,1000
"211",2838,40,150781,108321,1359
"212",58303,13,47797,8176,0
"213",20504,838,2807360,1778906,22261
"214",7542,288,998329,795995,9973
"215",15510,59,189732,133141,1678
"216",5417,60,244529,180134,2261
"217",57295,115,185965,122618,842
"218",26658,13,26761,16350,214
"219",28949,11,100658,46151,447
"220",15354,29,69242,54326,679
"221",22381,25,89704,51987,655
"222",19220,493,2001365,1183413,12338
"223",28454,134,452580,313248,3839
"224",8868,272,1394127,1109228,13870
"225",57931,19,101429,74154,950
"226",4208,49,175103,114013,1181
"227",11681,3,15423,6212,78
"228",29979,703,2344647,1354755,17708
"229",22959,14,46861,23894,306
"230",9923,205,458358,340932,4305
"231",10858,10,88137,45274,358
"232",18483,7,20980,11059,88
"233",16410,18,70036,57785,648
"234",22015,98,285266,192541,2436
"235",17751,146,749153,628076,8184
"236",32018,23,56792,25060,170
"237",58889,34,188767,125672,1100
"238",11682,21,67741,34340,342
"239",10989,32,133871,107824,1013
"240",30079,8,64124,33614,422
"241",29679,32,117022,62262,769
"242",33316,124,330845,164743,2071
"243",35599,58,255830,202360,2531
"244",6051,44,151478,70215,563
"245",16068,831,11991035,3396373,14875
"246",17453,57,269623,174927,1711
"247",34193,36,161994,99557,1169
"248",58296,57,216543,193129,2022
"249",33450,52,221356,153843,1925
"250",3598,19,118052,41517,521
"251",9641,20,98777,43743,349
"252",28507,14,55817,27914,155
"253",57620,109,393829,282776,3555
"254",3858,57,166844,116802,843
"255",1391,13,55016,28280,354
"256",35354,54,19161,6104,78
"257",4666,1037,1564157,715318,9742
"258",2315,206,620110,439053,5042
"259",29471,6,86822,47670,226
"260",29743,24,97140,50450,610
"261",1198,31,136220,74096,415
"262",15085,148,522379,430411,4728
"263",17123,135,479438,354799,4469
"264",28780,74,472013,183022,625
"265",8728,5736,14118107,8788919,112899
"266",29663,175,739724,426722,5373
"267",1436,4,24501,12862,161
"268",11343,6,44646,33033,296
"269",25745,81,468106,387799,4857
"270",34759,23,80752,53555,673
"271",33013,12,53846,32663,410
"272",5296,4687,23302437,16253314,204284
"273",29805,1505,16048340,9704634,121977
"274",17636,67,260997,203419,1787
"275",24064,13,89130,27212,185
"276",29085,103,298523,194080,2452
"277",9631,35,126385,69351,696
"278",90146,86,336240,171850,2782
"279",9096,8,72443,49816,322
"280",58492,92,1095187,997670,10177
"281",24829,72,566322,258219,3335
"282",45826,140,743615,436149,5508
"283",58075,16,76751,55473,700
"284",34677,36,147014,88669,1130
"285",26390,145,687460,463101,5850
"286",30783,18,108962,55505,694
"287",284,18,69659,43523,544
"288",28288,19,72611,49877,706
"289",11477,20,97371,59068,475
"290",35,159,768256,451454,5655
"291",28191,34,192264,122710,1037
"292",5814,28,93028,70630,888
"293",3276,434,1404767,955771,11960
"294",58484,19,91914,63775,797
"295",35115,35,67533,27668,212
"296",2326,72,256956,175937,2210
"297",6106,105,810855,608487,7189
"298",57510,50,432436,332989,4166
"299",90215,184,1083736,771851,8443
"300",26617,13,77110,35048,268
"301",10171,17,105675,46609,586
"302",57866,20,78902,59193,762
"303",30691,22,138120,68993,874
"304",21265,149,1349373,669402,8565
"305",2469,37,111568,59133,679
"306",2987,171,534907,338081,4257
"307",26704,87,203442,192760,2416
"308",34456,19,46156,21894,274
"309",6959,116,395451,265329,3331
"310",34440,4,50580,14544,183
"311",32341,152,635762,365885,3434
"312",18923,267,1415090,606578,7730
"313",4033,63,315965,186178,2328
"314",27476,1600,5729578,3648200,38982
"315",26725,66,88193,30703,386
"316",34968,6210,27280000,17662900,410000
"317",34967,1392,8829209,5412266,68486
"318",20828,1227,7027082,4240732,53400
"319",11813,4028,13207954,9443106,118992
"320",12342,24,67109,44323,556
"321",26653,15,49253,20696,260
"322",58932,10,45717,29853,231
"323",57815,183,772492,531155,6597
"324",18408,674,2965047,1955823,24497
"325",1047,92,269685,198812,2405
"326",57730,29,98461,66570,665
"327",58460,18,80128,60382,747
"328",13816,25,117139,71116,890
"329",11521,58,101680,69079,867
"330",8560,25,59358,36673,468
"331",4147,62,305488,271343,3314
"332",8289,11,48223,24955,313
"333",5304,167,984300,777078,8360
"334",8941,197,480627,396915,4751
"335",33686,NA,9314200,NA,NA
"336",16604,483,1078260,923676,9633
"337",14521,235,1109007,743660,9318
"338",19842,427,5155220,4366258,124694
"339",5170,181,708920,561102,6881
"340",30125,675,2355476,1468616,18409
"341",15093,43,125001,74011,935
"342",16601,27,99055,69148,732
"343",11782,41,168619,77798,855
"344",19434,121,496032,358369,4505
"345",13290,66,244125,200075,3012
"346",34577,59,263693,192820,2428
"347",155,34,120555,102978,1289
"348",26689,25,192628,116197,1476
"349",57029,25,72744,39800,501
"350",25178,0,27175000,9117000,118000
"351",3510,167162,1429737000,1007023000,18873000
"352",12773,274,982240,694476,8752
"353",8243,27,117726,89475,1124
"354",34120,154,882484,589837,7431
"355",8252,15,73806,35622,445
"356",32362,39,186755,123755,1563
"357",33681,NA,6411250,NA,NA
"358",23123,112,361141,205071,2574
"359",16282,8,41601,24278,274
"360",18930,18,95346,30625,384
"361",58114,22,105403,77649,970
"362",1623,17,45804,23224,292
"363",8595,27,69641,51535,645
"364",15817,5,17350,6054,35
"365",16959,27,55283,33737,422
"366",58101,34,163981,152916,1914
"367",9788,45,196971,127089,1590
"368",32722,162,636169,512222,6431
"369",10883,16,57417,28917,232
"370",34397,68,200568,155293,1944
"371",6137,96,300296,227191,3267
"372",57952,18,61404,44586,572
"373",57102,20,100180,42651,536
"374",5605,27,56505,28735,262
"375",2224,83,329251,185409,2328
"376",9385,22,84239,37597,378
"377",35439,29,133982,85695,1071
"378",2733,15,72595,46111,447
"379",20239,36,101245,56083,776
"380",8254,23,98916,58603,554
"381",12549,16,65742,34018,172
"382",9176,67,262933,173298,2198
"383",17190,32,103841,62946,800
"384",15068,8,49408,22076,130
"385",58270,34,201152,172858,1894
"386",12325,13,69995,43711,548
"387",9406,8,16855,8974,112
"388",105,35,97029,64816,670
"389",58479,51,307195,232623,2450
"390",9023,94,298129,214258,2687
"391",2327,38,106343,65918,828
"392",10885,5,16835,9519,119
"393",5713,16,50738,27495,249
"394",33653,NA,25566918,NA,NA
"395",6123,170,582683,425105,5335
"396",16953,10,38129,26099,331
"397",13167,25,116777,51998,271
"398",26955,62,211407,174576,2197
"399",16980,490,2479763,1607952,20212
"400",8775,39,127597,95046,1195
"401",422,32,97349,56914,433
"402",57491,28,163630,141077,1747
"403",13274,49,142981,111561,1268
"404",23250,59,186954,134030,1647
"405",26217,51,180017,83388,859
"406",19829,15,36588,20431,258
"407",58134,19,127520,106121,1331
"408",25328,6,29514,19457,245
"409",22639,25,123337,55680,700
"410",9359,41,281664,201421,2424
"411",10523,76,339091,138535,858
"412",4796,14,56796,26927,337
"413",58131,22,107654,55794,722
"414",9875,8,36495,17807,213
"415",8531,31,197579,88734,1114
"416",1937,47,135367,87160,671
"417",1468,34,136894,65468,821
"418",4075,27,112795,78167,784
"419",17543,34,93957,40403,506
"420",876,24,120635,64692,813
"421",2477,28,105985,93746,1189
"422",99,19,86389,55670,697
"423",17569,4,16397,7890,94
"424",26542,37,180753,111397,1311
"425",17327,49,217438,114815,1438
"426",14912,14,80685,47312,514
"427",19515,26,95955,72790,688
"428",22309,21,106054,57761,743
"429",9068,64,184690,110763,1390
"430",15813,27,89075,67739,847
"431",16243,101,286885,247787,2985
"432",877,65,197362,126919,1606
"433",26554,16,117228,52020,413
"434",296,50,199367,129963,1442
"435",16154,9,55163,38356,426
"436",13303,640,244717,165055,2052
"437",8532,34,92817,72508,438
"438",19351,27,110072,57413,725
"439",4094,22,93582,46156,582
"440",49,15,51403,32746,417
"441",11207,43,139560,110808,1396
"442",11732,23,128540,86389,949
"443",58630,16,61189,47232,594
"444",16993,70,274903,166873,1733
"445",1484,54,215958,138696,1749
"446",10594,41,118566,79431,757
"447",35543,53,212027,171357,2157
"448",8693,21,92829,85810,1025
"449",15397,48,170120,88265,1107
"450",5775,56,182475,144588,1483
"451",58626,20,106500,59602,772
"452",57941,101,934179,728580,6560
"453",22838,12,71300,39653,496
"454",2379,23,120988,57284,721
"455",16527,11,48292,35889,260
"456",9392,31,164381,107319,1341
"457",5636,45,128121,78603,987
"458",17995,6,35520,20309,255
"459",15113,19,77208,56090,704
"460",57915,24,121153,86105,964
"461",20884,498,1264339,841049,10528
"462",8144,14,83602,35420,378
"463",10315,14,63769,34717,435
"464",9127,2,18757,6332,83
"465",27125,498,1699960,1345846,17050
"466",10057,26,88493,43689,551
"467",13962,17,67101,46034,500
"468",18053,2227,13765265,6007522,75778
"469",17769,37,232182,141051,1515
"470",17813,8,41084,25661,300
"471",149,30,107348,50415,644
"472",15821,14,58609,43634,476
"473",289,27,168668,92915,848
"474",1464,24,88403,59127,631
"475",57965,110,934550,736066,6239
"476",10674,19,118825,97286,1053
"477",8584,19,56689,39855,444
"478",26403,104,235097,159022,1968
"479",33648,NA,4869792,NA,NA
"480",4331,28,90645,35036,478
"481",14794,16,25486,18919,244
"482",23826,79,583097,397170,4990
"483",8118,35,167200,111156,956
"484",8804,32,73917,38025,210
"485",34897,26,228163,95231,937
"486",11750,26,107675,60754,434
"487",17378,57,291919,161562,2034
"488",9817,12,61768,46330,579
"489",9775,26,132605,79924,954
"490",1635,94,531519,199572,2503
"491",8695,44,175236,124962,1568
"492",15547,17,59346,36822,431
"493",11200,104,334061,225294,2818
"494",57276,59,235120,180467,2292
"495",4130,15,63448,33965,275
"496",8886,71,290322,131856,1390
"497",5425,4,24115,13323,167
"498",58164,46,208981,140915,1767
"499",57396,39,129771,99295,1162
"500",19087,10,38435,32607,140
"501",91280,74,196074,126400,1592
"502",16795,13,29657,18823,236
"503",17878,62,85154,54532,695
"504",8885,16,53941,34567,437
"505",16281,14,20543,12615,142
"506",13264,79,259508,198440,2488
"507",148,49,205772,128148,1609
"508",58568,196,481240,372716,3063
"509",9332,13,69675,38183,478
"510",32779,243,1428466,1226993,14899
"511",8145,13,50861,25195,316
"512",5436,7,34829,22386,280
"513",58317,6,31211,20134,261
"514",12327,61,254187,187478,2347
"515",9315,28,114832,59776,572
"516",303,49,139440,88624,1120
"517",1523,15,84147,41756,282
"518",6139,77,215655,174743,2187
"519",13611,5,27560,12829,171
"520",57861,25,96827,76043,962
"521",618,45,206561,99711,1261
"522",11232,17,95707,80469,1007
"523",19954,15,30023,16320,205
"524",22273,45,109256,54287,684
"525",17355,11,45520,25715,201
"526",58482,10,47781,34425,431
"527",20769,8,38317,17261,159
"528",1373,63,180945,136032,900
"529",12232,25,93589,94934,1026
"530",2145,21,93378,57253,733
"531",8556,17,60509,36298,202
"532",9057,16,108343,48687,247
"533",13017,31,118910,49985,635
"534",58138,22,143531,103653,1308
"535",21704,52,137044,105276,1191
"536",33897,388,3319182,2834320,35724
"537",10626,9,32360,25248,186
"538",27575,0,17307,3494,0
"539",24540,104,509231,511759,6035
"540",18012,265,1148273,780745,9974
"541",58175,61,588523,481125,5534
"542",14701,28,86986,62512,404
"543",28411,74,314738,182206,2098
"544",5704,19,75708,55910,708
"545",5447,9,37188,22377,280
"546",33527,543,2927850,2153748,26995
"547",18171,30,279860,150367,1891
"548",21529,3,47999,12010,32
"549",35365,78,344561,248499,3135
"550",9523,19,85489,55668,596
"551",5867,55,232925,136844,1766
"552",9803,32,231065,107023,1298
"553",9304,21,88935,56642,550
"554",5902,34,143582,89256,1117
"555",21085,12,36271,20848,264
"556",16905,6,25210,12480,143
"557",21971,19,53935,18294,234
"558",13710,8,43353,22580,282
"559",1713,31,149854,107859,1356
"560",16607,9,24167,11080,144
"561",16982,94,471527,273315,3423
"562",11603,23,96450,61575,772
"563",12745,6,22118,14881,165
"564",14660,49,320751,222137,2715
"565",17671,16,103261,69121,871
"566",101,22,76521,51809,545
"567",8432,92,385146,137841,1281
"568",35209,40,130425,102747,969
"569",11711,39,221835,117977,1519
"570",12956,38,130963,66627,838
"571",1377,18,67740,23378,294
"572",8472,37,178615,91533,1151
"573",15673,68,208078,118896,788
"574",29700,36,126341,101856,450
"575",34713,65,466231,333280,4166
"576",14349,27,82588,45431,517
"577",11243,43,127888,97656,1206
"578",58069,27,136332,108055,1360
"579",57816,32,234049,171059,2018
"580",26727,32,74015,48534,547
"581",57044,42,193067,137068,1721
"582",19506,232,731457,598142,6482
"583",34413,47,164335,112640,1425
"584",33990,30,114630,47007,577
"585",12236,25,100175,73958,628
"586",22739,34,103471,79219,993
"587",24919,58,336682,237685,2986
"588",9820,9,22684,23954,195
"589",5634,30,98340,66301,839
"590",34148,24,119365,83712,1051
"591",1536,349,2124106,1613856,57004
"592",16413,22,81036,27452,233
"593",8892,98,337118,286316,3181
"594",13565,71,301785,233572,2966
"595",11788,29,124432,72172,634
"596",21573,255,902939,632065,7915
"597",35320,31,141632,98532,1233
"598",18576,13,204504,156644,1961
"599",12474,30,81713,42426,529
"600",21161,57,213702,136525,1720
"601",34903,100,428803,308959,3898
"602",22407,392,1364092,1043969,13179
"603",26539,80,109423,48745,620
"604",35207,118,430887,326512,4099
"605",22353,52,186336,135936,1692
"606",21219,30,64015,44417,559
"607",20387,117,466477,295122,3870
"608",110,1104,4039583,3410247,39373
"609",23041,235,686026,483961,6085
"610",22340,32,140339,84332,1025
"611",4626,22,77680,58669,738
"612",26210,51,128636,91739,779
"613",2205,69,117950,80525,1024
"614",22597,396,1375355,965550,12082
"615",19125,19,70913,18479,174
"616",2247,87,152185,102210,1234
"617",25291,24,122346,102836,1286
"618",26627,83,347579,237344,2974
"619",3514,9602,63529654,50174064,628361
"620",4198,50,121012,93679,1074
"621",16389,127,509922,328603,4137
"622",19480,9,41440,33138,359
"623",12786,17,63614,32622,408
"624",17159,297,774178,598535,7502
"625",13397,38,912120,770527,15860
"626",420,13,44101,23556,286
"627",57627,43,230054,133148,1562
"628",57640,20,76458,47628,607
"629",8558,13,51678,26126,330
"630",27496,37,154663,95074,1195
"631",12627,132,787098,624740,7920
"632",35016,11,43564,28935,134
"633",5608,35,118405,49623,514
"634",4087,74,224864,162959,1369
"635",1418,44,120291,90240,973
"636",24211,18,56066,39684,500
"637",8250,47,189780,124333,1555
"638",9323,36,142339,67999,801
"639",12207,19,114112,78475,607
"640",15136,69,380804,295933,3720
"641",16201,31,130289,90702,1147
"642",5699,15,52664,29469,370
"643",11715,17,62850,38715,316
"644",11431,56,228561,151757,1907
"645",15104,40,187565,87996,1102
"646",862,25,87029,44952,356
"647",306,47,188546,88590,1110
"648",13654,40,138630,118140,1482
"649",16547,30,114248,91153,948
"650",58183,12,43011,32863,409
"651",34147,206,1709419,1204053,7759
"652",21897,25,67768,50511,636
"653",10629,40,101590,68136,857
"654",18124,41,92712,60466,773
"655",3402,82,283236,203653,1934
"656",17883,16,65723,46220,585
"657",29087,66,174604,97354,1224
"658",58525,39,209110,174734,2201
"659",57074,17,71755,55567,699
"660",22434,45,191201,129382,1623
"661",8537,55,239363,134311,1686
"662",57484,45,432359,374024,4670
"663",953,434,2711710,2262643,28242
"664",23537,115,419983,145258,1860
"665",27351,50,169686,124162,1594
"666",23210,44,334378,181045,2306
"667",34858,33,148543,49424,546
"668",28808,308,1461003,991657,12457
"669",27550,132,672129,409677,5109
"670",20130,71,290873,202914,2543
"671",8870,153,716661,523312,6484
"672",26536,33,192958,138539,1734
"673",58157,9,105105,64112,801
"674",17282,127,492741,380011,4441
"675",30817,105,461477,368824,4634
"676",18129,253,1182321,811725,7179
"677",11739,85,418680,230898,2890
"678",30692,88,122118,75669,614
"679",5903,747,2390645,1470687,18440
"680",16418,225,358992,219746,2777
"681",77,26,173032,134403,1702
"682",496,17,69244,49024,492
"683",29177,58,242668,215084,2701
"684",35380,40,133711,82187,1030
"685",58979,1513,13067543,6031489,59948
"686",35406,24,113952,92009,1163
"687",16704,35,108379,75791,957
"688",10502,34,100239,59150,345
"689",4009,237,817970,651567,8158
"690",28489,1040,4012519,3371209,42533
"691",10374,30,92480,50461,634
"692",19274,21,111574,89072,1114
"693",17514,317,1141597,866242,10090
"694",11971,176,1342419,821526,13284
"695",30878,6,76023,35389,445
"696",57203,1672,20307123,14796900,414257
"697",90148,35,149884,98915,1511
"698",34395,753,1633208,1214965,6178
"699",22205,3,11470,3046,38
"700",17621,17,55635,34983,438
"701",8314,27,145984,141387,904
"702",17749,168,688530,437812,8579
"703",16330,7,27494,20328,259
"704",34052,21,82699,62807,829
"705",34872,27,81900,57157,719
"706",59004,163,470862,371242,738
"707",35066,88,501230,350558,4384
"708",57716,46,325699,257318,2800
"709",15585,25,88370,59919,750
"710",90311,72,285120,200831,2512
"711",29506,9,137415,55677,704
"712",32527,41,185559,105987,1326
"713",1092,28,83189,55262,671
"714",90196,322,989275,732511,5670
"715",13060,264,944796,674951,8441
"716",35431,74,141454,92467,1176
"717",26610,749,5859610,4896758,61349
"718",35541,235,1166963,772352,9713
"719",20215,39,106640,74320,897
"720",57678,47,439961,278668,2532
"721",57131,119,595980,462908,5820
"722",10581,54,306113,216557,2732
"723",57833,137,6246134,5368983,67653
"724",32574,346,2808137,1621999,20840
"725",30043,11,44693,23007,290
"726",58199,8,38496,32984,393
"727",30339,11,52325,27559,348
"728",29024,34,116718,74108,728
"729",11355,28,87574,48419,608
"730",12208,87,204177,141295,1784
"731",19581,791,2580960,2388645,22184
"732",14415,13,89514,101560,833
"733",58165,26,220759,143716,1815
"734",28035,11,103564,41979,294
"735",28348,59,527869,132466,1060
"736",23901,121,908508,715120,6925
"737",30744,13,50032,32380,322
"738",15362,16,59596,37513,476
"739",28384,23,99309,69480,883
"740",57949,32,112569,71886,913
"741",19215,252,399657,238058,2534
"742",20484,131,445857,309616,3881
"743",15697,802,4696934,2305921,29202
"744",35281,60,191357,117555,1494
"745",13774,8,43002,34444,243
"746",23621,934,5197998,3883365,69467
"747",58097,0,65584,13106,0
"748",20015,84,776969,366010,425
"749",21868,403,1242066,427271,0
"750",1808,62,239959,78471,984
"751",57701,100,726398,598058,5035
"752",26601,58,319643,206796,5597
"753",17741,71,340216,255316,2477
"754",3320,30,102162,36181,456
"755",29637,56,229240,113550,1077
"756",57973,44,316299,217304,2718
"757",14083,4,10565,4615,59
"758",23806,109,346860,243806,3050
"759",58723,24,130036,118432,1442
"760",27897,5,35947,15379,45
"761",15152,21,69224,45564,573
"762",14078,162,592040,410438,5117
"763",18402,215,1089064,583448,5653
"764",58580,93,356538,270773,3396
"765",11608,26,184576,143922,1842
"766",13446,9,36946,21786,258
"767",976,27,92024,50767,468
"768",13563,5,13477,6639,82
"769",15714,138,389262,255967,3233
"770",31090,8,41132,21746,265
"771",13753,16,183914,98429,1243
"772",90160,153,1241731,871512,8617
"773",6872,38,216017,127803,1602
"774",17773,26,98558,54361,684
"775",17933,152,466756,325860,4115
"776",58848,9,56534,38524,409
"777",58691,19,134128,109568,1371
"778",58756,25,161440,128632,1615
"779",16571,12547,90414316,62642896,1015755
"780",58216,0,7564,1476,0
"781",35141,35,9656714,9276174,25724
"782",19448,88,423089,243678,3067
"783",26790,57,313996,193498,2445
"784",57197,274,797322,396689,5020
"785",24867,16,132734,58868,615
"786",7946,1774,17179367,7831263,43274
"787",5624,13,73940,36859,237
"788",17825,4,15027,7331,93
"789",35546,309,3088864,1846890,14182
"790",29941,33,470040,251023,1463
"791",30052,185,1357330,870186,10930
"792",4214,4461,27548813,19045378,364605
"793",10993,11,51899,42837,380
"794",11235,7,51318,19895,188
"795",33552,26,123614,78017,801
"796",30128,11,40076,20284,255
"797",24935,64,161037,112362,1412
"798",15684,105,345804,286143,3581
"799",24811,605,5783755,4349059,54711
"800",18342,54,46526,10791,4
"801",30866,71,229314,142977,340
"802",35172,26,108435,77085,966
"803",26508,49,309295,59419,763
"804",31443,22,62788,41475,527
"805",9846,32211,177895050,134101851,2276363
"806",5676,119,403445,145109,1831
"807",35420,52,165731,134871,1696
"808",16386,18,64510,34503,438
"809",24038,56,26812,16587,130
"810",5792,6,44657,26173,328
"811",1067,43,209260,151165,1910
"812",12915,103,624254,450287,5651
"813",12923,294,2676812,1999027,25055
"814",2055,121,902869,800149,8944
"815",12917,49,348924,278914,3505
"816",12198,99,677805,585756,7318
"817",9343,14,107663,50028,628
"818",15241,116,689574,445044,5573
"819",34380,220,1594158,1352917,16953
"820",5241,97,617119,550794,6905
"821",27943,70,470612,377179,2590
"822",22811,23,131270,76872,989
"823",57086,219,1464447,1246530,15641
"824",18155,33,148929,68477,856
"825",12717,19,75200,50010,602
"826",21122,597,1090616,809022,10189
"827",58210,42,488508,420256,5284
"828",90169,101,481733,289943,3207
"829",9189,16,58577,44741,502
"830",22578,56,178680,85680,1077
"831",10856,18,46801,25402,320
